Bairro,Quartos,Banheiros,Metros Quadrados,Idade Predio,Jardim,Garagem,Andares,Vista,Estado Predio,Preco (£),Tipo Imovel_Detached House,Tipo Imovel_Semi-Detached,Tipo Aquecimento_Electric Heating,Tipo Aquecimento_Gas Heating,Tipo Aquecimento_Underfloor Heating,Varanda_Low-level Balcony,Varanda_No Balcony,Materiais_Laminate Flooring,Materiais_Marble,Materiais_Wood,Estilo Interior_Industrial,Estilo Interior_Minimalist,Estilo Interior_Modern
1957530.1587836633,3,3,139,61,1,0,1,1878492.504550762,0.0,1779199,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1269667.4420759259,1,3,88,25,1,0,1,1878492.504550762,1.0,586666,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1507524.1155518438,3,2,103,84,0,1,3,1878492.504550762,2.0,1236000,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1781150.6260902958,3,1,179,8,0,1,2,1830933.7961990314,1.0,2506000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1507524.1155518438,5,2,152,97,0,0,1,1878492.504550762,1.0,1459200,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1957530.1587836633,2,1,246,86,1,1,2,1816293.2844578985,2.0,3148800,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1781150.6260902958,5,2,166,35,0,1,2,1878492.504550762,2.0,1859200,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1507524.1155518438,4,3,76,27,1,0,2,1765154.3733213572,2.0,608000,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2452519.6210561837,2,2,78,66,1,1,1,1912561.396328897,1.0,1560000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2282196.407549343,3,1,184,98,0,1,3,1830933.7961990314,2.0,2796799,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
2452519.6210561837,2,1,78,6,1,0,1,1816293.2844578985,2.0,1560000,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1269667.4420759259,4,1,141,22,0,0,2,1816293.2844578985,0.0,1128000,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1626371.6486530523,2,2,205,84,1,0,3,1765154.3733213572,2.0,1776666,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1333340.3054610975,4,2,103,28,0,0,1,1830933.7961990314,1.0,906399,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1507524.1155518438,2,3,225,62,1,1,3,1912561.396328897,1.0,1800000,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2452519.6210561837,2,1,105,14,0,1,3,1912561.396328897,0.0,1680000,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2452519.6210561837,5,3,157,59,1,0,3,1912561.396328897,2.0,3140000,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1507524.1155518438,4,3,244,13,1,0,1,1912561.396328897,2.0,2342400,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1269667.4420759259,2,1,232,4,1,1,2,1765154.3733213572,2.0,2320000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2291252.17166484,2,1,180,70,1,1,1,1830933.7961990314,0.0,2160000,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1781150.6260902958,3,1,192,43,1,1,1,1912561.396328897,1.0,1792000,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2291252.17166484,5,3,195,28,1,1,1,1912561.396328897,0.0,2340000,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1269667.4420759259,3,3,142,58,1,0,3,1765154.3733213572,1.0,1136000,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
1507524.1155518438,3,1,177,86,1,0,2,1816293.2844578985,2.0,1416000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1824983.7475390674,4,1,96,81,0,0,2,1878492.504550762,2.0,1440000,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1333340.3054610975,1,3,116,22,1,0,1,1816293.2844578985,0.0,850666,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1333340.3054610975,1,2,239,29,0,0,2,1765154.3733213572,1.0,1752666,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1269667.4420759259,1,3,63,47,0,0,3,1816293.2844578985,0.0,420000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1507524.1155518438,1,1,141,71,1,0,1,1830933.7961990314,1.0,1692000,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
2282196.407549343,2,1,216,79,0,1,1,1830933.7961990314,2.0,4104000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1333340.3054610975,1,3,137,88,1,0,3,1816293.2844578985,2.0,1205600,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
1269667.4420759259,1,2,75,30,1,0,1,1830933.7961990314,1.0,600000,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2452519.6210561837,2,3,216,12,0,1,3,1816293.2844578985,2.0,2880000,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2282196.407549343,4,2,152,81,0,1,2,1830933.7961990314,0.0,2310400,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
2291252.17166484,1,3,58,93,1,1,1,1878492.504550762,2.0,835200,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2291252.17166484,3,2,97,23,1,0,2,1816293.2844578985,1.0,1164000,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
2282196.407549343,1,2,236,62,0,0,2,1765154.3733213572,1.0,3587199,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
1957530.1587836633,3,2,154,76,0,0,2,1765154.3733213572,2.0,1642666,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1957530.1587836633,1,3,217,3,1,1,3,1830933.7961990314,2.0,2314666,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1507524.1155518438,5,3,158,62,1,1,3,1878492.504550762,2.0,1264000,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
1957530.1587836633,3,3,142,97,0,0,1,1765154.3733213572,0.0,1817599,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1824983.7475390674,5,1,238,88,0,1,1,1912561.396328897,2.0,2380000,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1781150.6260902958,1,1,149,80,0,1,2,1816293.2844578985,2.0,2086000,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1269667.4420759259,1,2,59,48,1,1,2,1816293.2844578985,0.0,472000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1507524.1155518438,3,2,228,19,1,1,2,1878492.504550762,1.0,2736000,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
1824983.7475390674,2,3,86,76,1,1,1,1912561.396328897,0.0,860000,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1957530.1587836633,5,1,204,91,0,0,3,1830933.7961990314,2.0,2176000,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1957530.1587836633,5,1,52,56,0,0,2,1765154.3733213572,0.0,832000,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1824983.7475390674,4,3,156,95,0,0,3,1830933.7961990314,2.0,1560000,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1626371.6486530523,3,1,139,74,1,0,2,1878492.504550762,2.0,1445599,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1824983.7475390674,3,3,229,13,1,1,1,1878492.504550762,2.0,2748000,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1626371.6486530523,4,3,79,29,0,1,1,1878492.504550762,2.0,684666,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1333340.3054610975,5,3,249,13,1,0,2,1816293.2844578985,0.0,2191200,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1626371.6486530523,3,3,171,34,1,0,2,1830933.7961990314,2.0,2223000,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1626371.6486530523,5,1,67,83,0,0,3,1830933.7961990314,0.0,580666,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1507524.1155518438,5,1,121,77,0,1,1,1830933.7961990314,0.0,1452000,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
1269667.4420759259,1,2,177,80,1,1,2,1878492.504550762,1.0,1770000,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2291252.17166484,5,1,109,25,1,0,2,1816293.2844578985,0.0,1308000,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2291252.17166484,1,2,76,78,1,0,3,1816293.2844578985,0.0,912000,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
1957530.1587836633,4,2,54,41,0,0,2,1816293.2844578985,0.0,691200,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1824983.7475390674,2,3,147,72,1,0,2,1878492.504550762,1.0,1470000,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2282196.407549343,5,1,221,11,1,0,1,1816293.2844578985,0.0,2799333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1333340.3054610975,1,1,159,14,0,0,3,1816293.2844578985,1.0,1399200,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1507524.1155518438,1,2,240,95,1,1,3,1912561.396328897,2.0,1920000,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
1333340.3054610975,4,1,83,39,0,0,2,1830933.7961990314,1.0,913000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
2282196.407549343,5,1,58,34,0,1,1,1816293.2844578985,1.0,881599,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1269667.4420759259,1,3,206,17,0,0,2,1912561.396328897,1.0,2060000,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1781150.6260902958,5,2,99,21,0,0,3,1878492.504550762,2.0,924000,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2452519.6210561837,4,1,85,83,0,1,2,1912561.396328897,1.0,1360000,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2282196.407549343,4,1,147,83,1,1,3,1830933.7961990314,2.0,2234400,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1269667.4420759259,2,2,205,32,0,1,3,1765154.3733213572,1.0,2050000,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1507524.1155518438,1,3,200,41,0,0,1,1912561.396328897,2.0,1600000,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
1957530.1587836633,3,1,120,14,1,1,2,1765154.3733213572,2.0,1280000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1781150.6260902958,3,2,244,61,0,1,2,1816293.2844578985,0.0,2732800,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2291252.17166484,1,1,228,67,0,1,2,1816293.2844578985,1.0,4104000,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1507524.1155518438,3,2,170,27,0,0,3,1816293.2844578985,2.0,1632000,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1824983.7475390674,5,1,167,50,0,1,3,1912561.396328897,2.0,2004000,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1507524.1155518438,5,2,243,43,1,0,2,1878492.504550762,1.0,2916000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2282196.407549343,2,1,53,47,0,1,2,1878492.504550762,2.0,671333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2291252.17166484,3,2,138,5,0,1,1,1765154.3733213572,1.0,1656000,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1626371.6486530523,3,3,70,27,1,0,3,1878492.504550762,1.0,606666,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1333340.3054610975,4,3,56,41,0,1,1,1765154.3733213572,0.0,410666,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1781150.6260902958,2,3,119,24,1,0,3,1878492.504550762,1.0,1332800,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2291252.17166484,3,3,63,52,0,1,3,1912561.396328897,1.0,907200,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1269667.4420759259,1,1,203,50,0,0,3,1830933.7961990314,2.0,2030000,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1824983.7475390674,5,1,98,8,0,1,3,1816293.2844578985,1.0,1176000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1824983.7475390674,3,1,236,77,0,0,3,1878492.504550762,0.0,2832000,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
1333340.3054610975,1,1,100,12,1,1,2,1878492.504550762,2.0,879999,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1824983.7475390674,3,1,167,66,0,1,1,1830933.7961990314,0.0,2004000,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1333340.3054610975,1,3,71,12,1,1,3,1830933.7961990314,1.0,624799,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1269667.4420759259,2,1,166,61,1,1,2,1912561.396328897,0.0,1328000,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2291252.17166484,5,2,227,56,0,1,3,1912561.396328897,1.0,3268800,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1781150.6260902958,4,1,227,66,0,0,1,1830933.7961990314,2.0,2542400,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1269667.4420759259,2,2,208,24,0,1,1,1878492.504550762,0.0,1386666,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1957530.1587836633,1,1,109,17,0,0,3,1816293.2844578985,2.0,1395199,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2282196.407549343,3,3,97,14,1,1,2,1878492.504550762,0.0,1842999,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1269667.4420759259,5,1,91,24,0,1,3,1765154.3733213572,2.0,910000,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1626371.6486530523,5,2,104,14,0,1,1,1912561.396328897,2.0,1081599,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
2291252.17166484,4,3,202,95,1,1,3,1912561.396328897,1.0,3636000,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
1957530.1587836633,2,3,148,13,1,1,3,1878492.504550762,0.0,1578666,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1507524.1155518438,3,2,78,88,1,1,3,1878492.504550762,0.0,624000,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2291252.17166484,5,3,153,86,1,0,1,1830933.7961990314,2.0,2754000,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2291252.17166484,1,1,82,26,0,1,3,1912561.396328897,0.0,1476000,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2282196.407549343,4,3,180,63,0,1,3,1765154.3733213572,1.0,2736000,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1626371.6486530523,2,2,91,36,1,1,1,1816293.2844578985,2.0,788666,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2282196.407549343,3,2,144,60,1,0,1,1912561.396328897,0.0,2188800,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1957530.1587836633,1,3,184,3,0,0,2,1765154.3733213572,0.0,2355199,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2452519.6210561837,4,1,244,48,1,1,2,1765154.3733213572,2.0,3904000,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
1957530.1587836633,3,3,152,66,1,1,3,1912561.396328897,2.0,2432000,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
2452519.6210561837,3,3,185,73,1,1,2,1830933.7961990314,1.0,2960000,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1333340.3054610975,3,3,101,32,0,0,3,1830933.7961990314,2.0,740666,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2282196.407549343,1,1,118,18,1,0,3,1912561.396328897,1.0,1494666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1333340.3054610975,1,1,65,56,0,1,1,1912561.396328897,0.0,715000,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1824983.7475390674,3,2,160,48,0,1,2,1765154.3733213572,2.0,1920000,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
1333340.3054610975,4,3,66,47,1,1,1,1765154.3733213572,1.0,580800,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
2452519.6210561837,1,3,104,21,1,0,2,1912561.396328897,0.0,1386666,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
2282196.407549343,2,3,67,97,1,0,2,1912561.396328897,1.0,848666,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
1269667.4420759259,1,1,186,71,0,1,3,1830933.7961990314,0.0,1488000,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1957530.1587836633,3,3,134,24,1,0,1,1816293.2844578985,0.0,1429333,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
1824983.7475390674,3,1,227,2,0,0,2,1878492.504550762,1.0,3405000,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1824983.7475390674,4,3,61,92,0,1,1,1830933.7961990314,1.0,610000,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
1626371.6486530523,1,3,151,22,0,0,3,1816293.2844578985,2.0,1962999,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
1781150.6260902958,3,1,228,3,1,1,2,1816293.2844578985,2.0,3192000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2282196.407549343,2,1,143,92,1,1,3,1830933.7961990314,0.0,2173600,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2452519.6210561837,2,2,205,4,1,1,3,1912561.396328897,1.0,3280000,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1507524.1155518438,5,3,58,41,0,0,1,1830933.7961990314,2.0,556800,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
1957530.1587836633,2,2,88,93,0,1,3,1816293.2844578985,2.0,1126400,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1333340.3054610975,5,3,53,91,1,0,1,1816293.2844578985,2.0,388666,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1626371.6486530523,4,3,136,90,0,0,3,1765154.3733213572,0.0,1414399,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2452519.6210561837,2,2,207,84,1,0,3,1816293.2844578985,0.0,3312000,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
1269667.4420759259,3,2,138,77,0,0,2,1830933.7961990314,0.0,1380000,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2452519.6210561837,1,3,222,89,0,1,2,1912561.396328897,1.0,2960000,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1824983.7475390674,4,3,140,32,0,0,1,1912561.396328897,2.0,2100000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1333340.3054610975,2,3,69,64,1,1,3,1830933.7961990314,2.0,759000,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2282196.407549343,2,2,239,39,1,1,1,1830933.7961990314,1.0,3027333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1957530.1587836633,3,2,196,80,1,0,2,1765154.3733213572,0.0,3136000,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1626371.6486530523,1,3,112,7,1,0,3,1816293.2844578985,0.0,1456000,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2291252.17166484,3,3,124,95,0,0,3,1830933.7961990314,2.0,1488000,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2282196.407549343,2,3,162,64,0,1,2,1878492.504550762,2.0,3078000,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1333340.3054610975,2,2,96,25,1,0,3,1830933.7961990314,2.0,844800,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
2282196.407549343,5,2,101,15,0,1,2,1878492.504550762,2.0,1535199,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1957530.1587836633,4,3,207,35,0,1,2,1912561.396328897,2.0,3312000,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1957530.1587836633,4,3,113,97,1,1,1,1912561.396328897,0.0,1446399,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1824983.7475390674,1,1,177,73,1,1,1,1816293.2844578985,1.0,2655000,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1333340.3054610975,2,3,129,41,1,0,3,1912561.396328897,0.0,1419000,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1824983.7475390674,2,1,188,27,0,0,1,1765154.3733213572,0.0,2256000,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2291252.17166484,4,1,231,92,1,0,1,1912561.396328897,2.0,4158000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2282196.407549343,2,1,95,30,0,0,1,1878492.504550762,1.0,1443999,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1269667.4420759259,2,3,194,77,0,1,2,1765154.3733213572,2.0,1552000,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2291252.17166484,1,2,210,60,0,0,3,1765154.3733213572,1.0,3780000,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
